,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,DAY,LAT,LON,ELEV
4871,15.26,7.02,11.03,19540000.0,0.032,2.45,10.830407626638562,2003-05-04,37.441599,-122.150545,233.2
4872,16.65,5.12,10.51,25690000.0,0.006,2.3,9.902234196801182,2003-05-05,37.441599,-122.150545,233.2
4873,15.48,5.95,10.84,18860000.0,0.019,2.26,10.778940235513016,2003-05-06,37.441599,-122.150545,233.2
4874,15.43,7.92,11.01,24760000.0,0.073,2.92,10.845152269614811,2003-05-07,37.441599,-122.150545,233.2
4875,13.23,5.54,9.32,23100000.0,0.11299999999999999,3.6,9.107917529537024,2003-05-08,37.441599,-122.150545,233.2
4876,16.25,3.83,9.67,29240000.0,0.016,2.11,9.318773692968149,2003-05-09,37.441599,-122.150545,233.2
4877,19.69,4.6,11.55,29240000.0,0.001,1.55,10.410416948621656,2003-05-10,37.441599,-122.150545,233.2
4878,20.23,6.06,12.32,28180000.0,0.0,1.7,11.08348147323335,2003-05-11,37.441599,-122.150545,233.2
4879,23.69,5.87,13.95,29020000.0,0.0,1.43,11.098528908890371,2003-05-12,37.441599,-122.150545,233.2
4880,25.0,8.8,15.67,19320000.0,0.0,1.68,13.092278818688888,2003-05-13,37.441599,-122.150545,233.2
4881,18.19,9.39,12.4,14430000.0,0.001,3.04,11.96237334166842,2003-05-14,37.441599,-122.150545,233.2
4882,16.83,7.03,11.94,26710000.0,0.0,3.12,11.008513287420026,2003-05-15,37.441599,-122.150545,233.2
4883,20.82,6.72,12.9,24930000.0,0.0,2.0,10.7349968103804,2003-05-16,37.441599,-122.150545,233.2
4884,22.76,7.38,13.83,30170000.0,0.0,2.26,9.807311907720614,2003-05-17,37.441599,-122.150545,233.2
4885,22.34,5.9,13.66,31310000.0,0.01,2.43,8.66240546166533,2003-05-18,37.441599,-122.150545,233.2
4886,26.53,7.28,16.43,30940000.0,0.0,1.77,10.212845849897185,2003-05-19,37.441599,-122.150545,233.2
4887,29.03,9.26,17.98,30460000.0,0.0,1.77,12.495216274951703,2003-05-20,37.441599,-122.150545,233.2
4888,29.94,9.15,18.12,27310000.0,0.0,1.8,13.832598651207253,2003-05-21,37.441599,-122.150545,233.2
4889,25.83,8.82,16.33,23560000.0,0.0,1.84,13.480279711634873,2003-05-22,37.441599,-122.150545,233.2
4890,25.11,8.73,15.62,21670000.0,0.006,2.74,13.8052129057213,2003-05-23,37.441599,-122.150545,233.2
4891,18.87,10.12,13.47,16100000.000000002,0.017,3.59,12.739601687471037,2003-05-24,37.441599,-122.150545,233.2
4892,19.02,10.58,14.2,16970000.0,0.02,2.44,13.8052129057213,2003-05-25,37.441599,-122.150545,233.2
4893,24.23,9.13,15.59,29210000.0,0.0,2.04,11.106059366408662,2003-05-26,37.441599,-122.150545,233.2
4894,32.55,9.23,20.0,30450000.0,0.0,1.53,13.498153649526085,2003-05-27,37.441599,-122.150545,233.2
4895,34.1,11.64,21.49,28000000.0,0.0,1.43,14.494811248284513,2003-05-28,37.441599,-122.150545,233.2
4896,20.69,11.3,15.48,15310000.0,0.003,3.49,13.435685817174326,2003-05-29,37.441599,-122.150545,233.2
4897,22.04,10.61,15.1,18570000.0,0.127,2.66,13.285034594497944,2003-05-30,37.441599,-122.150545,233.2
4898,22.0,9.56,14.47,29970000.0,0.020999999999999998,2.94,11.660211958345032,2003-05-31,37.441599,-122.150545,233.2
4899,30.85,8.09,18.62,31230000.0,0.0,2.09,13.04881504655542,2003-06-01,37.441599,-122.150545,233.2
4900,33.94,10.8,21.55,31290000.0,0.0,1.84,13.223434486688472,2003-06-02,37.441599,-122.150545,233.2
4901,28.71,11.32,18.75,22300000.0,0.0,2.77,12.953640863937455,2003-06-03,37.441599,-122.150545,233.2
4902,25.9,11.13,17.12,19590000.0,0.001,2.7,13.860032107050653,2003-06-04,37.441599,-122.150545,233.2
4903,26.67,11.43,17.33,19720000.0,0.0,2.59,13.578844311046808,2003-06-05,37.441599,-122.150545,233.2
4904,24.1,11.25,16.44,18990000.0,0.0,2.72,13.462426572691268,2003-06-06,37.441599,-122.150545,233.2
4905,23.98,10.87,16.1,16620000.000000002,0.0,2.59,13.214654993101306,2003-06-07,37.441599,-122.150545,233.2
4906,22.81,10.92,15.74,16270000.0,0.0,2.83,12.680230622409045,2003-06-08,37.441599,-122.150545,233.2
4907,23.57,10.91,16.21,18320000.0,0.006,2.77,12.579017388427214,2003-06-09,37.441599,-122.150545,233.2
4908,22.29,11.15,15.55,15550000.0,0.011,2.8,12.428529186492732,2003-06-10,37.441599,-122.150545,233.2
4909,20.95,10.37,14.2,11830000.0,0.009,2.82,11.938270613559197,2003-06-11,37.441599,-122.150545,233.2
4910,15.83,10.19,12.67,13970000.0,0.006,2.98,11.994576882851018,2003-06-12,37.441599,-122.150545,233.2
4911,22.46,10.31,15.54,24440000.0,0.001,3.04,13.232219105625344,2003-06-13,37.441599,-122.150545,233.2
4912,22.19,8.49,14.73,30880000.0,0.0,2.89,11.794549173707164,2003-06-14,37.441599,-122.150545,233.2
4913,27.01,8.9,16.87,31550000.0,0.0,2.64,12.395303143174685,2003-06-15,37.441599,-122.150545,233.2
4914,32.02,9.26,18.98,31160000.0,0.0,2.6,12.722613642663765,2003-06-16,37.441599,-122.150545,233.2
4915,22.75,10.2,15.51,20600000.0,0.0,3.36,13.311511737988141,2003-06-17,37.441599,-122.150545,233.2
4916,19.9,10.94,14.33,20690000.0,0.001,3.77,13.092278818688888,2003-06-18,37.441599,-122.150545,233.2
4917,21.9,10.6,14.47,27210000.0,0.001,3.35,12.287857237746696,2003-06-19,37.441599,-122.150545,233.2
4918,23.86,10.37,15.6,28930000.0,0.0,3.55,12.091645450266586,2003-06-20,37.441599,-122.150545,233.2
4919,23.73,10.39,15.69,29410000.0,0.0,3.27,11.986518857814787,2003-06-21,37.441599,-122.150545,233.2
4920,24.37,9.71,15.47,30520000.0,0.0,3.15,11.249994953126073,2003-06-22,37.441599,-122.150545,233.2
4921,24.34,9.7,15.65,28640000.0,0.0,3.12,10.713084294845034,2003-06-23,37.441599,-122.150545,233.2
4922,30.9,8.38,19.44,31660000.0,0.0,1.95,9.881825857226309,2003-06-24,37.441599,-122.150545,233.2
4923,36.18,14.42,24.73,31440000.0,0.0,1.37,9.977382774723912,2003-06-25,37.441599,-122.150545,233.2
4924,38.96,18.68,27.48,31180000.0,0.0,1.45,9.68644731964309,2003-06-26,37.441599,-122.150545,233.2
4925,38.31,17.21,26.75,30660000.0,0.0,1.95,9.834350419916785,2003-06-27,37.441599,-122.150545,233.2
4926,34.01,13.65,22.54,23920000.0,0.001,2.57,10.764274866298567,2003-06-28,37.441599,-122.150545,233.2
4927,30.68,10.8,19.58,22910000.0,0.007000000000000001,2.41,12.083530100396372,2003-06-29,37.441599,-122.150545,233.2
4928,26.83,10.01,17.87,27570000.0,0.0,2.45,12.884807024510089,2003-06-30,37.441599,-122.150545,233.2
4929,27.55,9.59,17.62,29990000.0,0.0,2.48,10.986110031429618,2003-07-01,37.441599,-122.150545,233.2
4930,27.01,9.3,17.62,25530000.0,0.0,2.55,10.560796050352872,2003-07-02,37.441599,-122.150545,233.2
4931,28.97,9.11,18.25,24540000.0,0.001,2.43,10.63307489536162,2003-07-03,37.441599,-122.150545,233.2
4932,34.23,9.02,20.54,27470000.0,0.020999999999999998,2.34,10.254902277003787,2003-07-04,37.441599,-122.150545,233.2
4933,25.9,10.64,16.73,23440000.0,0.003,3.15,12.230341661545374,2003-07-05,37.441599,-122.150545,233.2
4934,23.87,9.94,15.94,19570000.0,0.0,3.34,13.232219105625344,2003-07-06,37.441599,-122.150545,233.2
4935,21.38,10.46,14.75,25460000.0,0.0,3.67,11.519441397592496,2003-07-07,37.441599,-122.150545,233.2
4936,30.75,9.76,18.49,31640000.0,0.0,2.8,10.488950114893367,2003-07-08,37.441599,-122.150545,233.2
4937,34.9,9.57,21.08,25210000.0,0.0,2.27,11.47285129463844,2003-07-09,37.441599,-122.150545,233.2
4938,29.33,11.17,18.84,27070000.0,0.0,3.04,13.197111371778686,2003-07-10,37.441599,-122.150545,233.2
4939,29.19,10.72,19.39,25550000.0,0.0,2.8,13.170834316210762,2003-07-11,37.441599,-122.150545,233.2
4940,32.87,12.1,21.18,27550000.0,0.0,2.93,12.312579486492117,2003-07-12,37.441599,-122.150545,233.2
4941,31.62,11.9,20.5,28970000.0,0.0,2.92,12.026856645346689,2003-07-13,37.441599,-122.150545,233.2
4942,36.84,10.4,23.05,30580000.0,0.0,2.1,11.136226181249443,2003-07-14,37.441599,-122.150545,233.2
4943,25.08,12.18,17.84,26760000.0,0.0,3.37,13.641896396105238,2003-07-15,37.441599,-122.150545,233.2
4944,32.15,10.48,20.48,30800000.0,0.0,2.58,11.364785211252721,2003-07-16,37.441599,-122.150545,233.2
4945,40.28,11.96,24.9,30410000.0,0.0,1.98,9.936330607752403,2003-07-17,37.441599,-122.150545,233.2
4946,36.36,14.37,24.02,23170000.0,0.0,2.65,9.780338904716672,2003-07-18,37.441599,-122.150545,233.2
4947,27.36,13.3,19.68,25420000.0,0.014000000000000002,3.56,13.55190046345568,2003-07-19,37.441599,-122.150545,233.2
4948,36.9,14.9,24.6,26940000.0,0.0,3.03,13.471350543584519,2003-07-20,37.441599,-122.150545,233.2
4949,38.26,15.99,25.47,22280000.0,0.0,2.66,13.741497976122083,2003-07-21,37.441599,-122.150545,233.2
4950,31.75,15.44,22.3,21490000.0,0.0,3.01,15.324085994618509,2003-07-22,37.441599,-122.150545,233.2
4951,27.94,14.5,20.15,17320000.0,0.001,3.13,14.705575346815966,2003-07-23,37.441599,-122.150545,233.2
4952,33.17,14.95,22.01,25240000.0,0.001,3.45,13.022797698160138,2003-07-24,37.441599,-122.150545,233.2
4953,30.48,13.27,20.23,19810000.0,0.008,3.35,12.979536756541261,2003-07-25,37.441599,-122.150545,233.2
4954,36.54,12.21,22.86,21560000.0,0.057999999999999996,2.39,12.436847922667534,2003-07-26,37.441599,-122.150545,233.2
4955,34.81,14.08,23.36,21210000.0,0.004,2.61,12.562217749132119,2003-07-27,37.441599,-122.150545,233.2
4956,33.8,13.62,21.92,20120000.0,0.0,2.99,13.092278818688888,2003-07-28,37.441599,-122.150545,233.2
4957,33.45,14.15,21.48,18440000.0,0.0,3.28,15.810541750020255,2003-07-29,37.441599,-122.150545,233.2
4958,26.61,16.27,20.59,15060000.0,0.001,2.94,17.837358312436734,2003-07-30,37.441599,-122.150545,233.2
4959,29.4,15.66,21.74,11980000.0,0.046,2.68,17.329885379496336,2003-07-31,37.441599,-122.150545,233.2
4960,31.58,16.16,22.3,18350000.0,0.028000000000000004,1.91,17.25209374841759,2003-08-01,37.441599,-122.150545,233.2
4961,30.3,14.97,21.02,18010000.0,0.11699999999999999,2.76,14.90926444589389,2003-08-02,37.441599,-122.150545,233.2
4962,28.57,13.05,19.57,23880000.0,0.034999999999999996,2.48,14.062675343055455,2003-08-03,37.441599,-122.150545,233.2
4963,27.32,13.93,19.11,27300000.0,0.0,2.66,13.924229442170237,2003-08-04,37.441599,-122.150545,233.2
4964,27.98,14.15,19.95,24260000.0,0.0,2.23,14.84109459763443,2003-08-05,37.441599,-122.150545,233.2
4965,25.55,12.23,18.08,26610000.0,0.0,2.81,13.933421778648425,2003-08-06,37.441599,-122.150545,233.2
4966,26.68,11.34,18.18,28420000.0,0.0,2.69,13.24100885246256,2003-08-07,37.441599,-122.150545,233.2
4967,28.8,10.98,19.38,28310000.0,0.0,2.46,13.970244451309146,2003-08-08,37.441599,-122.150545,233.2
4968,28.98,11.78,19.37,28810000.0,0.12,2.51,12.722613642663765,2003-08-09,37.441599,-122.150545,233.2
4969,28.85,11.63,19.61,28570000.0,0.0,2.8,13.32918891722861,2003-08-10,37.441599,-122.150545,233.2
4970,29.34,12.25,19.76,28200000.0,0.0,3.0,12.238543651141256,2003-08-11,37.441599,-122.150545,233.2
4971,30.23,11.15,19.07,28840000.0,0.0,2.54,12.445171553891614,2003-08-12,37.441599,-122.150545,233.2
4972,30.01,11.18,19.05,28120000.0,0.0,2.59,12.246750477109806,2003-08-13,37.441599,-122.150545,233.2
4973,25.51,12.26,17.78,25310000.0,0.0,2.86,13.860032107050653,2003-08-14,37.441599,-122.150545,233.2
4974,29.06,11.94,19.27,26890000.0,0.004,2.79,12.470171842437871,2003-08-15,37.441599,-122.150545,233.2
4975,34.39,11.56,21.44,24620000.0,0.0,2.36,12.132294139056475,2003-08-16,37.441599,-122.150545,233.2
4976,34.4,12.58,21.56,19450000.0,0.001,2.41,12.859077343939752,2003-08-17,37.441599,-122.150545,233.2
4977,29.65,12.88,19.6,20080000.0,0.001,2.73,15.13519049488702,2003-08-18,37.441599,-122.150545,233.2
4978,28.8,11.89,18.9,14430000.0,0.0,2.59,14.007152573254256,2003-08-19,37.441599,-122.150545,233.2
4979,35.02,12.26,21.76,22710000.0,0.028999999999999998,2.25,14.137006353662969,2003-08-20,37.441599,-122.150545,233.2
4980,30.66,14.32,20.53,20640000.0,0.076,2.3,15.525155682758498,2003-08-21,37.441599,-122.150545,233.2
4981,27.34,14.02,19.47,19800000.0,0.099,2.55,14.590281988655033,2003-08-22,37.441599,-122.150545,233.2
4982,31.06,12.49,21.17,25980000.0,0.0,1.75,14.50433357332691,2003-08-23,37.441599,-122.150545,233.2
4983,36.36,14.79,24.82,26380000.0,0.001,1.24,12.403602323705691,2003-08-24,37.441599,-122.150545,233.2
4984,38.66,17.01,26.44,25790000.0,0.014000000000000002,1.64,11.00104107200848,2003-08-25,37.441599,-122.150545,233.2
4985,34.2,14.21,23.0,20420000.0,0.08399999999999999,2.45,13.144603251256228,2003-08-26,37.441599,-122.150545,233.2
4986,28.41,12.51,19.14,17250000.0,0.003,2.79,13.951822444362032,2003-08-27,37.441599,-122.150545,233.2
4987,23.81,11.37,16.62,15530000.0,0.001,2.96,13.373472140642026,2003-08-28,37.441599,-122.150545,233.2
4988,31.83,10.98,19.3,17330000.0,0.0,2.01,12.470171842437871,2003-08-29,37.441599,-122.150545,233.2
4989,30.96,11.44,19.46,16500000.0,0.0,2.34,13.355743362688724,2003-08-30,37.441599,-122.150545,233.2
4990,36.0,11.77,22.35,17530000.0,0.0,1.27,11.644496416285408,2003-08-31,37.441599,-122.150545,233.2
4991,37.42,14.01,24.01,20110000.0,0.0,1.88,12.445171553891614,2003-09-01,37.441599,-122.150545,233.2
4992,37.58,15.59,24.3,17840000.0,0.001,2.12,14.025638730469563,2003-09-02,37.441599,-122.150545,233.2
4993,31.53,15.61,21.88,15580000.0,0.003,2.64,15.903245361026602,2003-09-03,37.441599,-122.150545,233.2
4994,29.89,12.86,19.63,22620000.0,0.0,2.49,14.239774839199953,2003-09-04,37.441599,-122.150545,233.2
4995,28.03,10.72,17.48,24090000.0,0.0,2.3,12.859077343939752,2003-09-05,37.441599,-122.150545,233.2
4996,26.62,10.51,16.94,20920000.0,0.002,2.1,12.470171842437871,2003-09-06,37.441599,-122.150545,233.2
4997,24.42,11.22,17.33,14790000.0,0.024,2.73,14.938564142353265,2003-09-07,37.441599,-122.150545,233.2
4998,27.08,11.3,17.94,23810000.0,0.025,2.52,11.605289052991804,2003-09-08,37.441599,-122.150545,233.2
4999,23.37,13.02,17.58,10610000.0,0.023,2.94,15.454519499592113,2003-09-09,37.441599,-122.150545,233.2
5000,30.33,11.15,19.74,22820000.0,0.004,1.94,12.083530100396372,2003-09-10,37.441599,-122.150545,233.2
5001,36.88,13.14,24.06,23460000.0,0.0,1.17,9.095274627515115,2003-09-11,37.441599,-122.150545,233.2
5002,37.52,18.68,26.33,23460000.0,0.009,1.77,9.216009178941873,2003-09-12,37.441599,-122.150545,233.2
5003,38.51,18.24,26.47,23300000.0,0.0,1.21,7.642441966394306,2003-09-13,37.441599,-122.150545,233.2
5004,35.44,15.48,23.39,15060000.0,0.0,2.02,12.320829949437389,2003-09-14,37.441599,-122.150545,233.2
5005,26.19,11.59,17.97,16000000.0,0.0,2.91,13.25860374004569,2003-09-15,37.441599,-122.150545,233.2
5006,22.11,10.62,15.38,22990000.0,0.0,3.22,11.802493585372405,2003-09-16,37.441599,-122.150545,233.2
5007,29.21,9.48,18.39,23310000.0,0.001,2.09,8.041479408954133,2003-09-17,37.441599,-122.150545,233.2
5008,34.08,11.53,21.73,22930000.0,0.002,1.27,6.1035562061955435,2003-09-18,37.441599,-122.150545,233.2
5009,35.69,15.93,23.71,21300000.0,0.0,1.27,8.018837792179184,2003-09-19,37.441599,-122.150545,233.2
5010,37.12,15.5,24.24,21740000.0,0.002,1.36,9.026014794941169,2003-09-20,37.441599,-122.150545,233.2
5011,40.9,20.39,28.09,21740000.0,0.0,0.92,7.016116581348526,2003-09-21,37.441599,-122.150545,233.2
5012,40.6,18.18,27.83,20560000.0,0.0,1.35,7.44426238851471,2003-09-22,37.441599,-122.150545,233.2
5013,29.17,13.78,19.65,15880000.0,0.0,2.68,14.333769478297146,2003-09-23,37.441599,-122.150545,233.2
5014,23.71,12.62,16.37,13070000.0,0.001,3.19,13.678041521500601,2003-09-24,37.441599,-122.150545,233.2
5015,23.32,12.19,16.19,10780000.0,0.003,2.72,14.062675343055455,2003-09-25,37.441599,-122.150545,233.2
5016,27.33,11.77,17.65,10790000.0,0.0,1.77,14.239774839199953,2003-09-26,37.441599,-122.150545,233.2
5017,27.71,10.61,17.56,11270000.0,0.0,1.86,14.380970788431684,2003-09-27,37.441599,-122.150545,233.2
5018,22.51,11.61,15.84,14650000.0,0.0,2.78,14.174301091044448,2003-09-28,37.441599,-122.150545,233.2
5019,25.65,11.75,17.2,18130000.0,0.0,2.52,12.919183650430705,2003-09-29,37.441599,-122.150545,233.2
5020,29.56,10.39,17.61,14290000.0,0.0,2.02,13.127141391058279,2003-09-30,37.441599,-122.150545,233.2
5021,21.81,10.82,15.32,12760000.0,0.0,2.98,13.988687820573144,2003-10-01,37.441599,-122.150545,233.2
5022,24.41,10.95,15.57,10780000.0,0.005,2.17,12.799216975872639,2003-10-02,37.441599,-122.150545,233.2
5023,22.8,11.59,15.37,10510000.0,0.004,2.4,13.109699920303324,2003-10-03,37.441599,-122.150545,233.2
5024,22.93,11.88,15.76,13960000.0,0.0,2.41,13.668997361532613,2003-10-04,37.441599,-122.150545,233.2
5025,27.48,12.24,17.79,18250000.0,0.0,1.74,13.400104080373922,2003-10-05,37.441599,-122.150545,233.2
5026,31.51,12.38,19.22,13580000.0,0.0,1.8,11.858236380583948,2003-10-06,37.441599,-122.150545,233.2
5027,27.46,11.12,16.96,13630000.0,0.0,2.29,13.605835212264433,2003-10-07,37.441599,-122.150545,233.2
5028,23.53,9.51,15.59,18540000.0,0.0,2.65,13.382344281610912,2003-10-08,37.441599,-122.150545,233.2
5029,23.93,9.9,15.05,19070000.0,0.0,2.9,10.786279513308239,2003-10-09,37.441599,-122.150545,233.2
5030,24.76,8.42,14.94,19250000.0,0.0,2.65,7.016116581348526,2003-10-10,37.441599,-122.150545,233.2
5031,28.67,8.0,16.07,18880000.0,0.001,1.51,8.626162053693301,2003-10-11,37.441599,-122.150545,233.2
5032,29.47,10.72,17.75,18780000.0,0.0,1.9,8.926103179956531,2003-10-12,37.441599,-122.150545,233.2
5033,29.27,8.05,16.99,18730000.0,0.0,1.62,4.674233315023583,2003-10-13,37.441599,-122.150545,233.2
5034,29.43,9.38,16.96,18170000.0,0.0,1.41,8.364437826178916,2003-10-14,37.441599,-122.150545,233.2
5035,21.38,7.17,13.23,16520000.0,0.0,2.02,11.053440455307895,2003-10-15,37.441599,-122.150545,233.2
5036,28.48,9.28,16.97,14800000.0,0.001,1.32,12.884807024510089,2003-10-16,37.441599,-122.150545,233.2
5037,32.3,12.33,19.84,15340000.0,0.0,1.04,11.81044270347318,2003-10-17,37.441599,-122.150545,233.2
5038,25.44,11.59,16.65,15460000.0,0.0,1.9,13.516048407013631,2003-10-18,37.441599,-122.150545,233.2
5039,25.28,10.45,16.56,15670000.0,0.0,1.12,12.436847922667534,2003-10-19,37.441599,-122.150545,233.2
5040,32.32,12.98,20.12,15340000.0,0.0,0.88,13.014135386001156,2003-10-20,37.441599,-122.150545,233.2
5041,33.24,12.46,19.85,14050000.0,0.0,1.95,14.286704273349748,2003-10-21,37.441599,-122.150545,233.2
5042,21.36,10.28,15.02,12090000.0,0.0,2.15,14.686304419364882,2003-10-22,37.441599,-122.150545,233.2
5043,29.08,9.32,17.38,16430000.0,0.0,2.07,8.323452237933779,2003-10-23,37.441599,-122.150545,233.2
5044,31.88,9.19,19.86,16739999.999999998,0.0,1.56,4.230995148976358,2003-10-24,37.441599,-122.150545,233.2
5045,32.94,11.4,21.95,16200000.0,0.0,1.28,4.069991021522344,2003-10-25,37.441599,-122.150545,233.2
5046,33.87,12.8,22.43,16020000.0,0.0,1.23,4.331596840310698,2003-10-26,37.441599,-122.150545,233.2
5047,34.07,16.15,22.89,16070000.0,0.0,1.12,6.347653903635195,2003-10-27,37.441599,-122.150545,233.2
5048,34.33,14.95,22.5,15600000.0,0.0,0.92,5.744537918736984,2003-10-28,37.441599,-122.150545,233.2
5049,23.48,9.45,15.51,13920000.0,0.0,3.61,11.349420543508327,2003-10-29,37.441599,-122.150545,233.2
5050,17.02,6.95,11.1,15530000.0,0.022,2.91,8.2710168373208,2003-10-30,37.441599,-122.150545,233.2
5051,12.44,4.9,9.26,11440000.0,0.282,1.17,8.882699325771409,2003-10-31,37.441599,-122.150545,233.2
5052,16.23,3.65,8.51,14680000.0,0.032,1.32,7.271349889053498,2003-11-01,37.441599,-122.150545,233.2
5053,14.58,3.23,8.32,10750000.0,0.11399999999999999,1.76,7.990614883334991,2003-11-02,37.441599,-122.150545,233.2
5054,14.3,4.7,9.27,12240000.0,0.388,2.26,8.66240546166533,2003-11-03,37.441599,-122.150545,233.2
5055,16.24,4.8,8.91,13940000.0,0.006,0.88,8.035813723111415,2003-11-04,37.441599,-122.150545,233.2
5056,16.15,4.57,10.1,5540000.0,0.052000000000000005,0.96,9.222402573680746,2003-11-05,37.441599,-122.150545,233.2
5057,17.05,7.64,11.94,7370000.0,0.215,0.98,11.858236380583948,2003-11-06,37.441599,-122.150545,233.2
5058,18.44,10.19,13.15,7250000.0,0.674,1.47,12.979536756541261,2003-11-07,37.441599,-122.150545,233.2
5059,16.76,10.73,13.09,6270000.0,1.666,2.81,12.945018996671733,2003-11-08,37.441599,-122.150545,233.2
5060,17.44,9.98,12.77,11030000.0,0.806,2.08,12.018779550560698,2003-11-09,37.441599,-122.150545,233.2
5061,18.33,6.94,11.58,13320000.0,0.015,1.61,9.977382774723912,2003-11-10,37.441599,-122.150545,233.2
5062,18.76,5.23,11.16,13340000.0,0.0,1.6,8.346850827828122,2003-11-11,37.441599,-122.150545,233.2
5063,21.6,4.51,12.17,12890000.0,0.0,1.05,8.184271830630992,2003-11-12,37.441599,-122.150545,233.2
5064,17.62,7.47,11.43,5740000.0,0.072,2.0,12.263178647899544,2003-11-13,37.441599,-122.150545,233.2
5065,15.53,7.19,10.5,4580000.0,0.352,2.12,11.395569461695285,2003-11-14,37.441599,-122.150545,233.2
5066,11.73,7.31,9.17,7720000.0,0.16699999999999998,1.27,10.60411126582617,2003-11-15,37.441599,-122.150545,233.2
5067,16.09,5.76,10.03,10500000.0,0.019,1.16,10.311214717805775,2003-11-16,37.441599,-122.150545,233.2
5068,17.8,7.64,11.91,11920000.0,0.074,1.7,11.628799510371676,2003-11-17,37.441599,-122.150545,233.2
5069,20.39,7.27,11.95,12630000.0,0.0,1.14,10.374891535503147,2003-11-18,37.441599,-122.150545,233.2
5070,21.35,8.3,12.39,9680000.0,0.0,1.35,11.189191652204668,2003-11-19,37.441599,-122.150545,233.2
5071,16.69,5.48,10.47,9470000.0,0.001,2.0,10.553592012559259,2003-11-20,37.441599,-122.150545,233.2
5072,13.24,2.9,7.18,12440000.0,0.0,2.49,7.508033812722462,2003-11-21,37.441599,-122.150545,233.2
5073,12.33,0.83,5.37,12520000.0,0.0,2.44,4.870737564979979,2003-11-22,37.441599,-122.150545,233.2
5074,15.44,0.41,6.45,12220000.0,0.0,1.22,4.135616649988808,2003-11-23,37.441599,-122.150545,233.2
5075,15.31,3.2,8.05,7810000.0,0.0,1.05,5.644269538187933,2003-11-24,37.441599,-122.150545,233.2
5076,13.81,2.83,6.7,11890000.0,0.01,1.82,8.013186184474893,2003-11-25,37.441599,-122.150545,233.2
5077,14.53,4.54,7.85,11830000.0,0.001,1.72,8.753602096135062,2003-11-26,37.441599,-122.150545,233.2
5078,17.84,2.37,9.2,8620000.0,0.001,1.62,6.788324687354117,2003-11-27,37.441599,-122.150545,233.2
5079,17.87,7.66,11.71,3810000.0,0.007000000000000001,1.45,7.460160247282202,2003-11-28,37.441599,-122.150545,233.2
5080,18.69,8.72,11.36,3710000.0,0.176,1.24,9.139592581431737,2003-11-29,37.441599,-122.150545,233.2
